experiment,run_id,cycle,scheme,scenario,operation,N,q,document_id,keywords,batch_update_ms,first_query_ms,migrated_updates,result_size,correct,seed
E8,0,31,Ren,first_after_update,delete,150000,3,8412951,13,0.0986,0.0255,3,0,1,20260711
E8,0,31,Ren,first_after_update,insert,150000,3,8412951,13,0.1225,0.0355,3,1,1,20260711
E8,0,32,Ren,first_after_update,delete,150000,3,8401680,17,0.1485,4.3533,3,6,1,20260711
E8,0,32,Ren,first_after_update,insert,150000,3,8401680,17,0.1258,4.8177,3,7,1,20260711
E8,0,33,Ren,first_after_update,delete,150000,3,8411937,17,0.1263,0.0984,3,0,1,20260711
E8,0,33,Ren,first_after_update,insert,150000,3,8411937,17,0.1489,0.106,3,1,1,20260711
E8,0,34,Ren,first_after_update,delete,150000,3,8412641,11,0.1066,0.0503,3,0,1,20260711
E8,0,34,Ren,first_after_update,insert,150000,3,8412641,11,0.0844,0.054,3,1,1,20260711
E8,0,35,Ren,first_after_update,delete,150000,3,8408369,10,0.0782,17.8345,3,797,1,20260711
E8,0,35,Ren,first_after_update,insert,150000,3,8408369,10,0.078,17.5487,3,798,1,20260711
E8,0,36,Ren,first_after_update,delete,150000,3,8401339,13,0.099,0.2294,3,12,1,20260711
E8,0,36,Ren,first_after_update,insert,150000,3,8401339,13,0.1006,0.3577,3,13,1,20260711
E8,0,37,Ren,first_after_update,delete,150000,3,8413715,16,0.1246,0.265,3,2,1,20260711
E8,0,37,Ren,first_after_update,insert,150000,3,8413715,16,0.1194,0.2648,3,3,1,20260711
E8,0,38,Ren,first_after_update,delete,150000,3,8410541,12,0.0912,0.2524,3,0,1,20260711
E8,0,38,Ren,first_after_update,insert,150000,3,8410541,12,0.0943,0.2693,3,1,1,20260711
E8,0,39,Ren,first_after_update,delete,150000,3,8403683,13,0.213,0.2572,3,1,1,20260711
E8,0,39,Ren,first_after_update,insert,150000,3,8403683,13,0.0997,0.2539,3,2,1,20260711
E8,0,40,Ren,first_after_update,delete,150000,3,8406686,15,0.1171,2.6897,3,56,1,20260711
E8,0,40,Ren,first_after_update,insert,150000,3,8406686,15,0.1276,2.4644,3,57,1,20260711
E8,0,41,Ren,first_after_update,delete,150000,3,8400837,16,0.1445,1.7448,3,2,1,20260711
E8,0,41,Ren,first_after_update,insert,150000,3,8400837,16,0.1238,1.88,3,3,1,20260711
E8,0,42,Ren,first_after_update,delete,150000,3,8401489,7,0.0659,0.4879,3,0,1,20260711
E8,0,42,Ren,first_after_update,insert,150000,3,8401489,7,0.0766,0.6317,3,1,1,20260711
E8,0,43,Ren,first_after_update,delete,150000,3,8410530,12,0.1155,17.8144,3,254,1,20260711
E8,0,43,Ren,first_after_update,insert,150000,3,8410530,12,0.0933,17.7555,3,255,1,20260711
E8,0,44,Ren,first_after_update,delete,150000,3,8403593,9,0.0708,2.1645,3,118,1,20260711
E8,0,44,Ren,first_after_update,insert,150000,3,8403593,9,0.1012,1.9518,3,119,1,20260711
E8,0,45,Ren,first_after_update,delete,150000,3,8413182,11,0.1031,1.5518,3,9,1,20260711
E8,0,45,Ren,first_after_update,insert,150000,3,8413182,11,0.1062,1.6465,3,10,1,20260711
E8,0,46,Ren,first_after_update,delete,150000,3,8410298,10,0.1103,1.5066,3,79,1,20260711
E8,0,46,Ren,first_after_update,insert,150000,3,8410298,10,0.0989,1.5175,3,80,1,20260711
E8,0,47,Ren,first_after_update,delete,150000,3,8413680,13,0.1257,0.4987,3,1,1,20260711
E8,0,47,Ren,first_after_update,insert,150000,3,8413680,13,0.101,0.5157,3,2,1,20260711
E8,0,48,Ren,first_after_update,delete,150000,3,8413191,16,0.1207,0.1268,3,0,1,20260711
E8,0,48,Ren,first_after_update,insert,150000,3,8413191,16,0.1463,0.1315,3,1,1,20260711
E8,0,49,Ren,first_after_update,delete,150000,3,8410522,22,0.1888,0.0775,3,0,1,20260711
E8,0,49,Ren,first_after_update,insert,150000,3,8410522,22,0.1635,0.0795,3,1,1,20260711
E8,0,50,Ren,first_after_update,delete,150000,3,8414203,20,0.1482,0.4415,3,31,1,20260711
E8,0,50,Ren,first_after_update,insert,150000,3,8414203,20,0.3641,0.478,3,32,1,20260711
E8,0,51,Ren,first_after_update,delete,150000,3,8410535,12,0.1164,0.0266,3,0,1,20260711
E8,0,51,Ren,first_after_update,insert,150000,3,8410535,12,0.1182,0.0317,3,1,1,20260711
E8,0,52,Ren,first_after_update,delete,150000,3,8401160,8,0.0856,0.125,3,0,1,20260711
E8,0,52,Ren,first_after_update,insert,150000,3,8401160,8,0.0654,0.1253,3,1,1,20260711
E8,0,53,Ren,first_after_update,delete,150000,3,8400623,17,0.1279,0.1178,3,1,1,20260711
E8,0,53,Ren,first_after_update,insert,150000,3,8400623,17,0.1303,0.1213,3,2,1,20260711
E8,0,54,Ren,first_after_update,delete,150000,3,8408370,7,0.0598,3.8602,3,292,1,20260711
E8,0,54,Ren,first_after_update,insert,150000,3,8408370,7,0.0824,4.4374,3,293,1,20260711
E8,0,55,Ren,first_after_update,delete,150000,3,8411560,12,0.1147,2.0821,3,6,1,20260711
E8,0,55,Ren,first_after_update,insert,150000,3,8411560,12,0.0983,2.0422,3,7,1,20260711
E8,0,56,Ren,first_after_update,delete,150000,3,8410647,13,0.1018,3.0568,3,6,1,20260711
E8,0,56,Ren,first_after_update,insert,150000,3,8410647,13,0.1279,2.974,3,7,1,20260711
E8,0,57,Ren,first_after_update,delete,150000,3,8403289,12,0.125,0.0484,3,1,1,20260711
E8,0,57,Ren,first_after_update,insert,150000,3,8403289,12,0.1145,0.0546,3,2,1,20260711
E8,0,58,Ren,first_after_update,delete,150000,3,8413208,14,0.1352,0.0649,3,0,1,20260711
E8,0,58,Ren,first_after_update,insert,150000,3,8413208,14,0.1291,0.0745,3,1,1,20260711
E8,0,59,Ren,first_after_update,delete,150000,3,8412255,8,0.0872,1.2523,3,10,1,20260711
E8,0,59,Ren,first_after_update,insert,150000,3,8412255,8,0.0672,1.3934,3,11,1,20260711
E8,0,60,Ren,first_after_update,delete,150000,3,8408997,17,0.1318,6.2372,3,580,1,20260711
E8,0,60,Ren,first_after_update,insert,150000,3,8408997,17,0.176,6.4024,3,581,1,20260711
E8,0,61,Ren,first_after_update,delete,150000,3,8501919,11,0.2013,1.6111,3,15,1,20260711
E8,0,61,Ren,first_after_update,insert,150000,3,8501919,11,0.0891,1.4298,3,16,1,20260711
E8,0,62,Ren,first_after_update,delete,150000,3,8412832,11,0.0859,0.2848,3,1,1,20260711
E8,0,62,Ren,first_after_update,insert,150000,3,8412832,11,0.0841,0.2095,3,2,1,20260711
E8,0,63,Ren,first_after_update,delete,150000,3,8421105,9,0.0715,9.0993,3,154,1,20260711
E8,0,63,Ren,first_after_update,insert,150000,3,8421105,9,0.0734,8.3617,3,155,1,20260711
E8,0,64,Ren,first_after_update,delete,150000,3,8419429,11,0.0888,0.1301,3,2,1,20260711
E8,0,64,Ren,first_after_update,insert,150000,3,8419429,11,0.2377,0.1374,3,3,1,20260711
E8,0,65,Ren,first_after_update,delete,150000,3,8317279,9,0.0737,11.4758,3,2303,1,20260711
E8,0,65,Ren,first_after_update,insert,150000,3,8317279,9,0.0726,11.1883,3,2304,1,20260711
E8,0,66,Ren,first_after_update,delete,150000,3,8409004,20,0.1517,0.3928,3,2,1,20260711
E8,0,66,Ren,first_after_update,insert,150000,3,8409004,20,0.1692,0.3958,3,3,1,20260711
E8,0,67,Ren,first_after_update,delete,150000,3,8420000,11,0.1078,0.5848,3,0,1,20260711
E8,0,67,Ren,first_after_update,insert,150000,3,8420000,11,0.0888,0.5644,3,1,1,20260711
E8,0,68,Ren,first_after_update,delete,150000,3,8410852,10,0.0817,1.1965,3,1,1,20260711
E8,0,68,Ren,first_after_update,insert,150000,3,8410852,10,0.1007,1.3639,3,2,1,20260711
E8,0,69,Ren,first_after_update,delete,150000,3,8501237,11,0.1062,3.4362,3,10,1,20260711
E8,0,69,Ren,first_after_update,insert,150000,3,8501237,11,0.0963,3.5941,3,11,1,20260711
E8,0,70,Ren,first_after_update,delete,150000,3,8414913,11,0.1067,0.0583,3,0,1,20260711
E8,0,70,Ren,first_after_update,insert,150000,3,8414913,11,0.086,0.0633,3,1,1,20260711
E8,0,71,Ren,first_after_update,delete,150000,3,8407054,10,0.0789,0.1138,3,0,1,20260711
E8,0,71,Ren,first_after_update,insert,150000,3,8407054,10,0.1016,0.1209,3,1,1,20260711
E8,0,72,Ren,first_after_update,delete,150000,3,8411637,13,0.262,0.8408,3,2,1,20260711
E8,0,72,Ren,first_after_update,insert,150000,3,8411637,13,0.1153,0.816,3,3,1,20260711
E8,0,73,Ren,first_after_update,delete,150000,3,8410525,13,0.1252,0.2524,3,0,1,20260711
E8,0,73,Ren,first_after_update,insert,150000,3,8410525,13,0.1251,0.0828,3,1,1,20260711
E8,0,74,Ren,first_after_update,delete,150000,3,8403780,10,0.1023,1.7243,3,86,1,20260711
E8,0,74,Ren,first_after_update,insert,150000,3,8403780,10,0.0833,1.8586,3,87,1,20260711
E8,0,75,Ren,first_after_update,delete,150000,3,8407069,10,0.0814,1.5853,3,25,1,20260711
E8,0,75,Ren,first_after_update,insert,150000,3,8407069,10,0.0962,1.4657,3,26,1,20260711
E8,0,76,Ren,first_after_update,delete,150000,3,8418406,15,0.1291,0.0485,3,0,1,20260711
E8,0,76,Ren,first_after_update,insert,150000,3,8418406,15,0.1116,0.0517,3,1,1,20260711
E8,0,77,Ren,first_after_update,delete,150000,3,8421121,9,0.0723,0.0245,3,0,1,20260711
E8,0,77,Ren,first_after_update,insert,150000,3,8421121,9,0.0695,0.0294,3,1,1,20260711
E8,0,78,Ren,first_after_update,delete,150000,3,8419919,13,0.0981,0.1353,3,0,1,20260711
E8,0,78,Ren,first_after_update,insert,150000,3,8419919,13,0.1235,0.1437,3,1,1,20260711
E8,0,79,Ren,first_after_update,delete,150000,3,8406575,16,0.1408,0.0273,3,0,1,20260711
E8,0,79,Ren,first_after_update,insert,150000,3,8406575,16,0.121,0.0309,3,1,1,20260711
E8,0,80,Ren,first_after_update,delete,150000,3,8407248,10,0.1656,0.6119,3,8,1,20260711
E8,0,80,Ren,first_after_update,insert,150000,3,8407248,10,0.0782,0.4935,3,9,1,20260711
E8,0,81,Ren,first_after_update,delete,150000,3,8408540,11,0.0876,0.5917,3,14,1,20260711
E8,0,81,Ren,first_after_update,insert,150000,3,8408540,11,0.089,0.5805,3,15,1,20260711
E8,0,82,Ren,first_after_update,delete,150000,3,8407330,12,0.0958,4.1945,3,77,1,20260711
E8,0,82,Ren,first_after_update,insert,150000,3,8407330,12,0.1251,3.8112,3,78,1,20260711
E8,0,83,Ren,first_after_update,delete,150000,3,8410017,10,0.1019,2.9155,3,426,1,20260711
E8,0,83,Ren,first_after_update,insert,150000,3,8410017,10,0.2944,3.0091,3,427,1,20260711
E8,0,84,Ren,first_after_update,delete,150000,3,8414471,11,0.1045,0.0544,3,0,1,20260711
E8,0,84,Ren,first_after_update,insert,150000,3,8414471,11,0.0865,0.0578,3,1,1,20260711
E8,0,85,Ren,first_after_update,delete,150000,3,8416431,15,0.1176,0.0594,3,0,1,20260711
E8,0,85,Ren,first_after_update,insert,150000,3,8416431,15,0.1374,0.0687,3,1,1,20260711
E8,0,86,Ren,first_after_update,delete,150000,3,8414281,13,0.1195,0.7244,3,0,1,20260711
E8,0,86,Ren,first_after_update,insert,150000,3,8414281,13,0.0992,0.7138,3,1,1,20260711
E8,0,87,Ren,first_after_update,delete,150000,3,8408294,13,0.0989,0.0239,3,0,1,20260711
E8,0,87,Ren,first_after_update,insert,150000,3,8408294,13,0.1232,0.0315,3,1,1,20260711
E8,0,88,Ren,first_after_update,delete,150000,3,8410838,10,0.1047,3.1148,3,5,1,20260711
E8,0,88,Ren,first_after_update,insert,150000,3,8410838,10,0.0812,2.9337,3,6,1,20260711
E8,0,89,Ren,first_after_update,delete,150000,3,8410882,10,0.0778,2.4635,3,84,1,20260711
E8,0,89,Ren,first_after_update,insert,150000,3,8410882,10,0.0807,2.3627,3,85,1,20260711
E8,0,90,Ren,first_after_update,delete,150000,3,8420631,12,0.0985,0.1306,3,2,1,20260711
E8,0,90,Ren,first_after_update,insert,150000,3,8420631,12,0.0937,0.1317,3,3,1,20260711
E8,0,91,Ren,first_after_update,delete,150000,3,8501685,14,0.1381,0.1081,3,0,1,20260711
E8,0,91,Ren,first_after_update,insert,150000,3,8501685,14,0.1052,0.0309,3,1,1,20260711
E8,0,92,Ren,first_after_update,delete,150000,3,8418206,16,0.1199,2.5727,3,67,1,20260711
E8,0,92,Ren,first_after_update,insert,150000,3,8418206,16,0.1204,2.7404,3,68,1,20260711
E8,0,93,Ren,first_after_update,delete,150000,3,8412985,9,0.073,1.0101,3,0,1,20260711
E8,0,93,Ren,first_after_update,insert,150000,3,8412985,9,0.0912,1.0038,3,1,1,20260711
E8,0,94,Ren,first_after_update,delete,150000,3,8415488,8,0.0883,4.4155,3,117,1,20260711
E8,0,94,Ren,first_after_update,insert,150000,3,8415488,8,0.0883,4.173,3,118,1,20260711
E8,0,95,Ren,first_after_update,delete,150000,3,8505051,13,0.129,0.0266,3,0,1,20260711
E8,0,95,Ren,first_after_update,insert,150000,3,8505051,13,0.101,0.0294,3,1,1,20260711
E8,0,96,Ren,first_after_update,delete,150000,3,8412299,13,0.103,1.9227,3,3,1,20260711
E8,0,96,Ren,first_after_update,insert,150000,3,8412299,13,0.1026,2.4748,3,4,1,20260711
E8,0,97,Ren,first_after_update,delete,150000,3,8420664,14,0.1095,4.916,3,24,1,20260711
E8,0,97,Ren,first_after_update,insert,150000,3,8420664,14,0.1255,5.5272,3,25,1,20260711
E8,0,98,Ren,first_after_update,delete,150000,3,8415080,9,0.0898,0.599,3,6,1,20260711
E8,0,98,Ren,first_after_update,insert,150000,3,8415080,9,0.0939,0.5899,3,7,1,20260711
E8,0,99,Ren,first_after_update,delete,150000,3,8411912,14,0.1329,1.8344,3,46,1,20260711
E8,0,99,Ren,first_after_update,insert,150000,3,8411912,14,0.1285,1.7323,3,47,1,20260711
E8,0,0,SliceBF,first_after_update,delete,200000,3,8315117,15,0.4049,1.4514,12,0,1,20260711
E8,0,0,SliceBF,first_after_update,insert,200000,3,8315117,15,0.8422,1.3922,24,1,1,20260711
E8,0,1,SliceBF,first_after_update,delete,200000,3,8352414,17,0.8716,1.5455,12,3,1,20260711
E8,0,1,SliceBF,first_after_update,insert,200000,3,8352414,17,0.9919,1.565,24,4,1,20260711
E8,0,2,SliceBF,first_after_update,delete,200000,3,8351208,14,0.3164,1.9618,20,0,1,20260711
E8,0,2,SliceBF,first_after_update,insert,200000,3,8351208,14,0.7667,1.6267,32,1,1,20260711
E8,0,3,SliceBF,first_after_update,delete,200000,3,8414166,13,0.3186,1.502,20,0,1,20260711
E8,0,3,SliceBF,first_after_update,insert,200000,3,8414166,13,0.7538,1.4435,32,1,1,20260711
E8,0,4,SliceBF,first_after_update,delete,200000,3,8405707,17,0.6775,1.3375,28,1,1,20260711
E8,0,4,SliceBF,first_after_update,insert,200000,3,8405707,17,1.0643,1.7276,40,2,1,20260711
E8,0,5,SliceBF,first_after_update,delete,200000,3,8406497,16,0.3454,1.4583,12,48,1,20260711
E8,0,5,SliceBF,first_after_update,insert,200000,3,8406497,16,0.8099,1.88,24,49,1,20260711
E8,0,6,SliceBF,first_after_update,delete,200000,3,8407285,9,0.3197,3.5285,36,410,1,20260711
E8,0,6,SliceBF,first_after_update,insert,200000,3,8407285,9,0.7271,3.8044,48,411,1,20260711
E8,0,7,SliceBF,first_after_update,delete,200000,3,8410387,12,0.3046,2.7575,68,150,1,20260711
E8,0,7,SliceBF,first_after_update,insert,200000,3,8410387,12,0.779,2.7941,80,151,1,20260711
E8,0,8,SliceBF,first_after_update,delete,200000,3,8403866,15,0.3329,10.8876,76,1630,1,20260711
E8,0,8,SliceBF,first_after_update,insert,200000,3,8403866,15,0.9435,10.9426,88,1631,1,20260711
E8,0,9,SliceBF,first_after_update,delete,200000,3,8412332,9,0.2851,2.5928,92,135,1,20260711
E8,0,9,SliceBF,first_after_update,insert,200000,3,8412332,9,0.738,2.8821,104,136,1,20260711
E8,0,10,SliceBF,first_after_update,delete,200000,3,8421249,19,0.7163,1.3518,14,4,1,20260711
E8,0,10,SliceBF,first_after_update,insert,200000,3,8421249,19,1.0214,1.4887,26,5,1,20260711
E8,0,11,SliceBF,first_after_update,delete,200000,3,8408240,9,0.2673,1.5706,36,36,1,20260711
E8,0,11,SliceBF,first_after_update,insert,200000,3,8408240,9,0.6949,1.5915,48,37,1,20260711
E8,0,12,SliceBF,first_after_update,delete,200000,3,8406277,10,0.28,2.2069,84,14,1,20260711
E8,0,12,SliceBF,first_after_update,insert,200000,3,8406277,10,0.772,2.0199,96,15,1,20260711
E8,0,13,SliceBF,first_after_update,delete,200000,3,8412427,13,0.3819,1.9064,28,5,1,20260711
E8,0,13,SliceBF,first_after_update,insert,200000,3,8412427,13,0.7756,1.4661,40,6,1,20260711
E8,0,14,SliceBF,first_after_update,delete,200000,3,8409682,10,0.2814,1.9782,30,121,1,20260711
E8,0,14,SliceBF,first_after_update,insert,200000,3,8409682,10,0.8755,1.967,42,122,1,20260711
E8,0,15,SliceBF,first_after_update,delete,200000,3,8410902,12,0.2968,27.9152,52,5453,1,20260711
E8,0,15,SliceBF,first_after_update,insert,200000,3,8410902,12,0.8012,27.9996,64,5454,1,20260711
E8,0,16,SliceBF,first_after_update,delete,200000,3,8413858,14,0.3454,1.6985,60,1,1,20260711
E8,0,16,SliceBF,first_after_update,insert,200000,3,8413858,14,0.8414,1.565,72,2,1,20260711
E8,0,17,SliceBF,first_after_update,delete,200000,3,8401172,8,0.1723,2.9364,158,127,1,20260711
E8,0,17,SliceBF,first_after_update,insert,200000,3,8401172,8,0.625,2.7751,170,128,1,20260711
E8,0,18,SliceBF,first_after_update,delete,200000,3,8401883,13,0.3114,1.8526,60,0,1,20260711
E8,0,18,SliceBF,first_after_update,insert,200000,3,8401883,13,0.7628,1.5961,72,1,1,20260711
E8,0,19,SliceBF,first_after_update,delete,200000,3,8421256,10,0.2811,2.7214,166,65,1,20260711
E8,0,19,SliceBF,first_after_update,insert,200000,3,8421256,10,0.7041,2.6739,178,66,1,20260711
E8,0,20,SliceBF,first_after_update,delete,200000,3,8403467,14,0.3783,1.5334,68,0,1,20260711
E8,0,20,SliceBF,first_after_update,insert,200000,3,8403467,14,0.7766,1.4232,80,1,1,20260711
E8,0,21,SliceBF,first_after_update,delete,200000,3,8418701,15,0.3285,1.1924,14,0,1,20260711
E8,0,21,SliceBF,first_after_update,insert,200000,3,8418701,15,1.0693,1.3659,26,1,1,20260711
E8,0,22,SliceBF,first_after_update,delete,200000,3,8410524,12,0.3032,1.5152,60,0,1,20260711
E8,0,22,SliceBF,first_after_update,insert,200000,3,8410524,12,0.7401,1.5568,72,1,1,20260711
E8,0,23,SliceBF,first_after_update,delete,200000,3,8405120,17,0.7702,1.3119,24,0,1,20260711
E8,0,23,SliceBF,first_after_update,insert,200000,3,8405120,17,0.9665,1.3727,36,1,1,20260711
E8,0,24,SliceBF,first_after_update,delete,200000,3,8411896,9,0.267,2.6815,220,34,1,20260711
E8,0,24,SliceBF,first_after_update,insert,200000,3,8411896,9,0.6809,2.7913,232,35,1,20260711
E8,0,25,SliceBF,first_after_update,delete,200000,3,8407185,9,0.2743,2.5333,204,16,1,20260711
E8,0,25,SliceBF,first_after_update,insert,200000,3,8407185,9,0.6959,2.4297,216,17,1,20260711
E8,0,26,SliceBF,first_after_update,delete,200000,3,8411894,8,0.3751,3.164,268,28,1,20260711
E8,0,26,SliceBF,first_after_update,insert,200000,3,8411894,8,0.6059,2.9162,280,29,1,20260711
E8,0,27,SliceBF,first_after_update,delete,200000,3,8412647,9,0.281,5.0738,302,432,1,20260711
E8,0,27,SliceBF,first_after_update,insert,200000,3,8412647,9,0.7103,4.8977,314,433,1,20260711
E8,0,28,SliceBF,first_after_update,delete,200000,3,8402064,12,0.3095,1.5887,68,1,1,20260711
E8,0,28,SliceBF,first_after_update,insert,200000,3,8402064,12,0.7568,1.7356,80,2,1,20260711
E8,0,29,SliceBF,first_after_update,delete,200000,3,8413535,11,0.4454,2.2034,138,1,1,20260711
E8,0,29,SliceBF,first_after_update,insert,200000,3,8413535,11,0.7586,2.2509,150,2,1,20260711
E8,0,30,SliceBF,first_after_update,delete,200000,3,8413170,10,0.2779,1.5184,116,1,1,20260711
E8,0,30,SliceBF,first_after_update,insert,200000,3,8413170,10,0.7146,1.776,128,2,1,20260711
E8,0,31,SliceBF,first_after_update,delete,200000,3,8412951,13,0.3141,1.671,22,0,1,20260711
E8,0,31,SliceBF,first_after_update,insert,200000,3,8412951,13,0.771,1.5535,34,1,1,20260711
E8,0,32,SliceBF,first_after_update,delete,200000,3,8401680,17,0.6768,2.454,180,6,1,20260711
E8,0,32,SliceBF,first_after_update,insert,200000,3,8401680,17,1.1319,2.2333,192,7,1,20260711
E8,0,33,SliceBF,first_after_update,delete,200000,3,8411937,17,0.6949,1.6618,18,0,1,20260711
E8,0,33,SliceBF,first_after_update,insert,200000,3,8411937,17,1.0369,1.5701,30,1,1,20260711
E8,0,34,SliceBF,first_after_update,delete,200000,3,8412641,11,0.2913,1.9513,150,0,1,20260711
E8,0,34,SliceBF,first_after_update,insert,200000,3,8412641,11,0.7159,1.7735,162,1,1,20260711
E8,0,35,SliceBF,first_after_update,delete,200000,3,8408369,10,0.2801,8.0567,374,997,1,20260711
E8,0,35,SliceBF,first_after_update,insert,200000,3,8408369,10,1.0369,7.7643,386,998,1,20260711
E8,0,36,SliceBF,first_after_update,delete,200000,3,8401339,13,0.327,3.2105,342,13,1,20260711
E8,0,36,SliceBF,first_after_update,insert,200000,3,8401339,13,0.7783,2.9598,354,14,1,20260711
E8,0,37,SliceBF,first_after_update,delete,200000,3,8413715,16,0.4736,1.7955,164,2,1,20260711
E8,0,37,SliceBF,first_after_update,insert,200000,3,8413715,16,0.8222,1.8061,176,3,1,20260711
E8,0,38,SliceBF,first_after_update,delete,200000,3,8410541,12,0.2981,2.0571,98,0,1,20260711
E8,0,38,SliceBF,first_after_update,insert,200000,3,8410541,12,0.7319,2.124,110,1,1,20260711
E8,0,39,SliceBF,first_after_update,delete,200000,3,8403683,13,0.3216,1.8534,120,1,1,20260711
E8,0,39,SliceBF,first_after_update,insert,200000,3,8403683,13,0.7501,2.0438,132,2,1,20260711
E8,0,40,SliceBF,first_after_update,delete,200000,3,8406686,15,0.3414,1.9605,46,66,1,20260711
E8,0,40,SliceBF,first_after_update,insert,200000,3,8406686,15,0.7979,2.0652,58,67,1,20260711
E8,0,41,SliceBF,first_after_update,delete,200000,3,8400837,16,0.4634,2.1171,112,2,1,20260711
E8,0,41,SliceBF,first_after_update,insert,200000,3,8400837,16,0.8302,2.1776,124,3,1,20260711
E8,0,42,SliceBF,first_after_update,delete,200000,3,8401489,7,0.1677,1.9859,192,0,1,20260711
E8,0,42,SliceBF,first_after_update,insert,200000,3,8401489,7,0.6429,1.8731,204,1,1,20260711
E8,0,43,SliceBF,first_after_update,delete,200000,3,8410530,12,0.3146,5.2081,454,324,1,20260711
E8,0,43,SliceBF,first_after_update,insert,200000,3,8410530,12,0.7545,5.2301,466,325,1,20260711
E8,0,44,SliceBF,first_after_update,delete,200000,3,8403593,9,0.2896,4.1457,454,151,1,20260711
